identifiant_produit|ca
02FC36AFD2|48.220001220703125
0509F4EB93|284.42001247406006
06DCCC99BA|26.750000476837158
08B72C01EA|16.559999465942383
09F15E02B9|13.140000343322754
0A80CA8C96|17.649999976158142
0C6DC750FC|71.83000135421753
0E6A54D2F8|329.87999153137207
0E6A79506B|20.15999984741211
109A472849|5.82000008225441
14B785868A|1.8899999856948853
14E5AB5F99|3.200000047683716
152C2936FE|306.01000893116
170BF103F0|79.51999807357788
20DE89D0E7|32.65000104904175
228EB232F3|1.7799999713897705
272E47A15D|7.420000076293945
290AC434B8|28.439998626708984
2D40B55085|34.1700005531311
2F1B18F5AC|354.7699980735779
2F4EFF480E|1.1799999475479126
34FAB9CF99|25.069999933242798
3F835C98A2|120.68000316619873
41C6133BEC|77.75000047683716
43E32F9BEE|25.65000057220459
4CAA9073CD|115.28000020980835
53B7A0163A|108.89999961853027
56FC7B75D7|45.91999959945679
5A5EB22D2F|92.05999946594238
5FD9E3E0E1|6.300000175833702
619F691163|44.02000045776367
6FB913CA71|80.51000213623047
74C5170FB1|0.8600000143051147
7DF9AEE03C|6.309999942779541
7E2A336605|129.46999967098236
82E43F28B8|67.17999982833862
853523AFA3|19.800000429153442
86B5F8E43B|144.9600019454956
8DB10D6F4C|34.62000039219856
8F62EC1B65|11.37999963760376
90D61C9E65|61.17999839782715
96E4ED246C|117.5999983549118
973CA927C8|32.880001068115234
9B12E1152F|5.21999979019165
AF6A881ED8|29.000000476837158
BD5363A8F4|4.449999928474426
BFE0CF3C25|4.480000048875809
C195F76FA0|148.20999956130981
C2EEBC7703|80.48000121116638
CB60516931|76.32000136375427
CC1B684C67|19.09999966621399
D029A7ABDD|67.98000001907349
D5D4ED3729|23.130000114440918
DA7A60905E|105.83999633789062
DF804857CB|8.550000190734863
E3B49B88F7|11.809999585151672
ED66D51DC5|233.88000106811523
EDAFEA384A|13.5600004196167
EDEC6DA796|116.09999978542328
EE7359D138|11.5600004196167
F32FF4BD8B|17.40000021457672
F5CBB85BD6|3.759999990463257
F6DCF5AB1D|353.17998960614204
F9CE69D104|29.430001258850098
F9F55B4280|41.999998569488525
008D37E084|2.0100000500679016
03013C4F10|9.269999980926514
04F01B4A08|51.47999811172485
05A5617217|35.37999939918518
09C7E05A0B|34.47999954223633
0FC99D3846|103.91999816894531
1174BDBBCB|21.90999984741211
1360BE9651|51.659999668598175
168E3FD0E0|51.72000074386597
18DADE8861|176.99000120162964
1A281D2D3F|18.179999351501465
1A6E8B0C01|212.0600061416626
1AF472F607|53.46000146865845
1E69F10AF8|12.690000057220459
229947D4AD|73.91999769210815
247241647F|174.77000108361244
29FBF59ADE|3.630000114440918
2F004104B8|23.660000801086426
32C3E48DF8|64.87999725341797
358D45CA01|23.440000534057617
37C8CED9CC|12.570000171661377
39E1240205|6.28000020980835
3DE45736BC|94.46999621391296
42B4045606|49.20000076293945
42F4FC13BE|2.1700000762939453
4709ED9FE3|47.230000615119934
4AA4BBF08E|5.570000171661377
4C78F25B30|119.49999904632568
52C5AE52A8|38.80000114440918
