identifiant_produit|ca
417243CE87|17.149999618530273
6869C4999C|19.639999389648438
F4563D70B3|1.2400000095367432
727AF3F93A|18.75
D3A598C0B9|9.989999771118164
3503DD363A|14.180000305175781
69E07555B0|3.4799998998641968
70F3E6B8FC|3.890000104904175
896FC304DE|6.320000171661377
91183309E5|2.4899999499320984
1C9E33B761|2.4100000858306885
F35EE9EB77|9.949999809265137
93879C0DD4|4.329999923706055
08D4DEE286|7.920000076293945
100F0C3AB7|5.090000152587891
7492A073E7|7.090000152587891
B6AA015470|16.760000228881836
E5B6406C41|7.550000190734863
AF4488DD2A|13.279999732971191
CDFE3A7677|4.519999980926514
C7C7F5076C|32.99000072479248
10EDC5BCA3|21.21000051498413
63F2460A3A|13.979999542236328
B437A75ACF|50.71000146865845
C36B2E5441|8.8100004196167
D951CD82BC|38.279998779296875
70C49EF89A|18.280000686645508
0D74EB97E1|47.16999923437834
77C2272B20|27.540000915527344
7B352A715E|28.65000057220459
92549AAA5A|14.239999771118164
8503DA0962|5.550000190734863
DD5F209C08|8.699999809265137
2921AB4799|29.100000858306885
6D9562F1E0|6.300000190734863
8DD0CDDC06|14.460000038146973
A9004F1B37|0.8700000047683716
ECDE3BB2E8|7.840000152587891
EEA0F5E6FA|14.680000305175781
1F9A86F974|6.920000076293945
7F67F2F258|11.5
9763BB61C7|8.249999761581421
B579C06026|17.780000686645508
DD9B4BAB6F|7.170000076293945
BE7FCA7AB4|1.7400000095367432
5D8F5CB695|10.349999904632568
D05D3864FB|37.55000019073486
F6094ABA0B|9.6899995803833
1BD4B051DB|3.2699999809265137
E50E3BB563|0.10000000149011612
426325FBBA|1.9599999785423279
58C6CBCE3B|5.809999942779541
767C3A5AC2|4.789999961853027
EFB07A5CF4|8.260000228881836
F7B1AB27D7|25.260000228881836
0BB2A86906|14.190000057220459
62CF97A4B0|7.349999904632568
634F518F9D|4.96999979019165
9899AA5646|3.5299999713897705
593A3C3134|28.34000015258789
9F52B15710|23.6299991607666
C17DD0ECBB|27.249999523162842
1450E03886|1.4099999964237213
35315F5DBC|7.130000114440918
67D35B7943|6.880000114440918
752DB29EBF|29.960001468658447
A563A83F0D|13.859999656677246
BE2028B4DE|11.760000228881836
0EC0391C01|3.809999942779541
28B5ADD5BC|1.1299999952316284
A8C0FF3D0A|13.75
5DED9DC6AE|6.5400002002716064
FC469C6BD3|7.71999979019165
944855B46A|26.609999656677246
ADCCC54CE1|3.930000066757202
FBB0EDC6F9|19.520000457763672
2163F04A48|11.070000171661377
9DCFD90A7D|7.730000019073486
EE866798F5|5.559999942779541
5650FC6A46|10.440000057220459
9B76D6B743|18.230000019073486
A0AF6798DF|7.28000020980835
DEB312FE5F|13.239999771118164
270709285B|34.94999885559082
9DCDD40F71|14.539999961853027
B508D9E91E|12.119999885559082
CCD7069E00|14.229999542236328
0A9CADEAC9|5.119999885559082
176D170CD3|8.729999542236328
1EC8C165C9|39.599998474121094
27B33760FD|10.119999885559082
45E99B5945|18.359999656677246
4E78DCEE8D|37.65000104904175
907F7608DA|7.260000228881836
D7332F69F3|2.319999933242798
000B5C02E0|1.840000033378601
10FF769A4D|19.15999984741211
8CA97992FB|59.22000026702881
706891B2FD|14.039999961853027
8CC99D3898|3.440000057220459
003542CDD9|0.7200000286102295
0CA145FEE0|36.52000045776367
1CEC59424C|1.0099999904632568
9988167614|5.059999942779541
C294981127|5.849999904632568
FD81537103|3.7300000190734863
84D9A10CE3|16.3799991607666
45E8295FF2|2.319999933242798
61937B0E0D|18.18000030517578
6869CDF03A|7.679999828338623
BB75FF5B1B|49.109999656677246
D2440F414F|3.140000104904175
E961F30488|2.7200000286102295
0116E3B87A|6.440000057220459
2517BB482B|1.8899999856948853
F4A861833B|22.169999599456787
6BE28D2F82|0.07999999821186066
7B90FC28FE|3.0799999237060547
845C21E837|4.679999828338623
1470C1FD69|2.549999952316284
99611D0104|29.819998741149902
A3A4947B83|15.119999885559082
A3C7D80085|3.700000047683716
DE3906F789|5.039999961853027
F1BBA7A0C8|6.070000171661377
2D9AC64FDA|7.139999866485596
FD63C688A3|6.760000228881836
8186618DAD|9.829999923706055
C8B311DEC7|4.0
CE0E6B4973|9.65999984741211
E5C1F3B6CA|4.0
6A1705BF2B|15.119999885559082
9BBE120E5C|1.590000033378601
A39C11FDBC|0.4099999964237213
50093F4E79|7.269999980926514
9754DAC8FE|27.780000686645508
B0F7C73712|3.9000000953674316
F12D3358B0|28.07999897003174
C1B6A7D555|1.2999999523162842
128CE4FD6A|4.320000171661377
5BA86F3727|9.979999542236328
75A68D99E2|2.7200000286102295
4AB5D58668|8.520000457763672
06B3646EA3|23.30999994277954
D11BC95D69|4.340000152587891
D9D2E5A59A|8.34000015258789
F437E7DB9D|82.09000015258789
15DA94A5C1|1.0099999904632568
91320024C5|18.570000171661377
9AC4351665|24.15000057220459
03C5D1F009|9.84000015258789
C9B3B63ED3|1.3800000250339508
D51B692B73|4.019999980926514
42A1BBEBB1|17.040000915527344
52B48C055C|25.8799991607666
96CB1547B8|11.519999980926514
CAB15EA6E0|2.7200000286102295
FCF07BC49F|2.049999952316284
4C45CA525C|4.019999980926514
67A88F4B76|26.8799991607666
E84687CAF4|10.0600004196167
79FDA5CF72|33.26000118255615
3B73B76E7E|2.740000009536743
4905A4D738|8.449999809265137
CCBCDC0AF2|7.289999961853027
984F8AA981|7.599999904632568
D4F732B4C4|15.779999732971191
12E74F78BD|30.399999618530273
363177C20D|11.25
09FC9E379D|26.479999542236328
0E16C080F3|18.18000030517578
1C3863085B|39.239999771118164
1106CF59E9|11.199999809265137
2FA43E5635|9.989999771118164
EEF90CCD22|44.60000038146973
A5C3F915E4|5.179999828338623
FBAD23EBC5|1.0299999713897705
3DCADC802B|11.760000228881836
2C410336D0|7.300000190734863
CD3FB86632|7.769999980926514
C58DD65A05|8.970000267028809
0C13657E46|4.449999809265137
D06D4DFAFA|7.199999809265137
1194D20CBE|8.979999542236328
1D27948C4A|8.279999732971191
C799415890|20.200000762939453
1D2CEF0559|6.699999809265137
466BCDDE22|7.059999942779541
187D3F1A02|7.610000133514404
9ECCE23618|9.019999921321869
A383E89EF2|7.300000190734863
D52CCB93E8|4.849999904632568
2C14B041E8|9.230000019073486
6B4B6306DA|14.949999809265137
997B22A3A6|1.3300000429153442
BAB2AEC883|9.649999618530273
4629C1FF8C|9.329999685287476
7A143E0B1F|26.609999656677246
DE32890AF3|19.420000076293945
69E74CD380|8.760000228881836
7621DB6588|1.7300000190734863
8275278C10|7.710000038146973
88E34F9526|4.139999866485596
FF5B8806E0|0.23000000417232513
1F78EDE018|17.360000610351562
540D458866|23.69999885559082
5C43FF089E|0.3499999940395355
68F477951F|14.500000476837158
8018A441E0|2.680000066757202
452002B7CB|9.720000267028809
75E05B9EE4|12.399999856948853
825D25CD7E|0.8899999856948853
88E89DECFF|3.5999999046325684
93A1DB8DAA|9.920000076293945
EE5DEE9E56|31.040000915527344
8471FF0A35|7.800000190734863
8587628EBE|0.15000000596046448
95266E5B32|23.239999771118164
9D382B877B|37.890000343322754
889C2BC9A1|21.079999923706055
54C8ECB179|29.25
6DAF8D8467|8.890000343322754
AE69718F96|17.880000114440918
B2A6606110|2.759999990463257
D145FAFD25|4.559999942779541
3106403FA8|16.020000457763672
CD0F7E3B1B|9.140000343322754
4382CB1453|5.920000076293945
F284CEA83C|5.699999809265137
F42ACA3F3E|12.760000228881836
319F20D4B0|31.31999969482422
739ECE81BF|9.039999961853027
FB3F367F45|3.7899999618530273
8A6105E915|3.009999990463257
B128E71D77|7.320000171661377
73E9B453A9|8.079999923706055
7683D09ABF|24.0
881CDE6E55|7.800000190734863
CD024D1A7E|3.180000066757202
CD61450912|25.320000171661377
0A9B266DDF|7.800000190734863
250C8EB2EB|10.199999809265137
BA9AA7ACE8|16.520000457763672
13DECDD187|6.099999904632568
1D5E7E804B|1.9800000190734863
3F9FD6FB8D|4.440000057220459
7E7441427D|0.18000000715255737
89D94AE573|7.360000133514404
