identifiant_produit|ca
033E7F31BC|6.429999828338623
1322086709|0.4300000071525574
158C5ACC7C|8.729999542236328
372728AF81|22.950000286102295
3757789AF7|1.8200000524520874
4D22D0E3FE|168.87000107765198
511129980D|5.599999904632568
5A3876FE3D|0.9100000262260437
60CF760115|1.5199999809265137
63B5299AD9|34.19000053405762
6BC4786F94|9.180000305175781
760522539D|1.7599999904632568
92989B47D9|12.65999984741211
9A7FA749C8|8.199999809265137
B1AB222D8E|12.699999809265137
CA8C4F3E8E|6.760000228881836
CBE82746AA|1.5199999809265137
D79F9B92F3|14.9399995803833
EB67E24A1E|12.739999771118164
F7126F2C4C|10.079999923706055
1EA6A836C2|9.84000015258789
402B7296D2|59.36999988555908
434F8A1BDE|62.60000228881836
4F6714B43B|2.7899999618530273
74397AB130|25.65000057220459
7EACBEE4FD|8.989999771118164
864BB8D8F3|28.549999713897705
A6878A95F5|5.909999847412109
AF4EA218CF|9.489999771118164
D737750D04|12.519999980926514
DA05869640|8.020000457763672
E613A94A2A|1.909999966621399
EBF5A6C114|59.500000953674316
ED307D79E3|27.579999923706055
FB72C2C419|11.800000190734863
0ED81FAE40|12.980000019073486
4184D65592|15.989999771118164
5F16365447|18.479999542236328
7979D98E80|6.980000019073486
92D772B0F9|11.160000085830688
AF0E30435B|1.3899999856948853
B2EF056F5B|15.199999809265137
C268C52A63|48.0400013923645
C2E813AB26|4.699999809265137
D40E91AEE3|43.59000092744827
D6E09C62A9|14.779999732971191
FCDEA23EB2|17.119999885559082
FEC8C88B37|8.470000267028809
0C910DD24F|19.260000228881836
0CD8F91B94|79.91999816894531
1C90C4ECEA|5.489999771118164
60CB2CD00D|0.8799999952316284
6D56C9C2B6|9.369999885559082
73A4F9F79B|4.739999771118164
8709C71C53|19.450000524520874
972B18A95C|73.80000066757202
AE3870B22A|5.940000057220459
B41E0D63C8|0.5
C58BD637ED|17.350000143051147
D4F5E9DE97|18.600000381469727
D84DA3E436|7.379999995231628
F889C929FA|16.979999542236328
295142B3CA|7.889999866485596
41B111D81D|32.1899995803833
5EF93E8342|14.309999942779541
76D3B9E7F4|8.24999988079071
97E08AB3B1|40.25
9C635BFC74|3.6500000953674316
9F51C02ABC|14.979999542236328
A8D2D3732C|2.180000066757202
BEC37628EB|2.5299999713897705
C39A7D1F9C|3.1600000858306885
C89B1D6820|6.619999885559082
E4DEA7E05A|2.5999999046325684
F5F74EA93F|0.07999999821186066
0F8A31273C|4.699999809265137
11A01E49D6|26.600000381469727
3AB0AD4935|15.460000038146973
5BA9C027E5|1.309999942779541
7A62323FFD|29.40000057220459
88E0CD2F97|10.02999997138977
898CA0FE64|53.100000619888306
987EB35DDD|18.130000114440918
A5871AFF3A|9.479999542236328
AC69A6E267|14.589999675750732
B1EB86251D|7.829999923706055
B4EB8F6A9B|2.7300000190734863
CA603CC7E0|8.760000228881836
E3A8E54E54|3.049999952316284
F8A97FAAD0|11.100000381469727
1000DC7014|0.6200000047683716
11F9EE0A73|2.440000057220459
435D07138C|1.4799999594688416
5BADCBE998|6.619999885559082
7A40A03FE1|23.729999542236328
8DC3D76859|58.68999767303467
A870F9134E|26.579999804496765
B48D76B1F9|8.079999923706055
C6BEBCD75A|2.190000057220459
D68AA15FD6|4.710000038146973
DBA9F6721F|1.159999966621399
E5000D9781|4.53000020980835
EC407E4515|6.829999923706055
ED96CB7FD4|13.680000305175781
08DEB3D200|1.3200000524520874
17DC001384|1.0099999904632568
1CCF70BCEC|32.94999980926514
2B1477D851|50.12000060081482
37DB705BC3|3.8499999046325684
3CDDA78CCE|15.729999661445618
43BFAF2867|33.760000228881836
4539A6BFC1|54.670000076293945
4A869326F7|13.640000343322754
606269C6DC|18.940000534057617
8EDE8A04AF|4.869999885559082
A6ACA5708B|38.15999889373779
A7E7FA409D|17.950000524520874
A95F4A18C2|5.769999980926514
BB7C4B2F26|6.610000133514404
DA2889FAAF|2.450000047683716
DCAA21F280|1.0800000429153442
E04E253183|23.52999973297119
EA8241D8ED|16.59999942779541
119B83EF0C|4.75
1352A91BAC|8.270000457763672
16E8FC6105|6.070000171661377
36108A8A90|25.07999897003174
3BC4E26F43|13.619999885559082
4787AD9BA0|0.5299999713897705
48D2EA22D7|4.599999904632568
68475EAD14|0.1599999964237213
743857B9CF|35.410000681877136
754AE09833|51.34000015258789
8468D3261E|19.18000030517578
965BB218D8|8.579999923706055
9677CE6B8D|19.719999611377716
9DEDAE0245|5.380000114440918
B9AC33E9D1|6.909999847412109
C6F6D2DD8E|2.940000057220459
C8B3177B98|7.170000314712524
D8E35A8AD2|16.449999809265137
233ADFD508|1.5
249DEAEB76|17.010000467300415
2814BBE50B|3.180000066757202
3844ACD07F|11.199999809265137
51F42F7D28|1.769999921321869
5578172FD0|14.079999923706055
5F7F3B5077|17.02999997138977
7CD8167ADF|1.0499999523162842
807103BAC5|12.640000343322754
86D9A53833|2.640000104904175
8A21E6689D|5.869999885559082
8B5AAED86F|5.519999980926514
8EA66A1EED|10.5
9E36E6FE34|5.590000152587891
B87FCDC929|6.78000020980835
DB51BB85C5|4.779999852180481
061E3B9FF0|3.559999942779541
149F8F0543|12.40999984741211
14B09A98A1|9.800000190734863
1C7FCDFE87|15.21000051498413
46DC3BEC72|22.679999828338623
77ABCAE7F7|1.2899999618530273
81F3733615|24.920000076293945
8552DD3B6A|4.21999979019165
9BE3657B48|147.25
A0A1A665C7|123.43000078201294
B966B91BC8|5.409999847412109
DFBA97B86C|6.440000057220459
033C9763F4|5.249999761581421
08CE500F3F|2.549999952316284
16D64BC821|2.5899999141693115
2242038EF1|8.430000305175781
27D56ED8A8|4.139999985694885
2CF117D048|3.819999933242798
30647FBEC3|9.770000457763672
54A6D1F87F|17.84999942779541
631B652BBD|7.179999828338623
6722586A02|42.88999962806702
8335476C56|4.809999942779541
AD51E51876|13.899999856948853
B63162C251|0.2199999988079071
B8A79FD531|29.920000076293945
B94BC6BD49|3.8499999046325684
EB0EEECB10|0.12999999523162842
0AD471C87B|4.070000171661377
18880F79B2|2.0399999618530273
2D412CD3E5|37.47999954223633
5556071B0D|3.890000104904175
59D72E5AE0|21.76999951340258
6F869A126B|3.1500000953674316
8524A224F3|15.21999979019165
9D3D8EA511|9.739999771118164
A3BF04ED40|5.949999809265137
C3158C2CE2|1.2999999523162842
C8FF438B21|13.359999656677246
E1792A57FF|5.340000152587891
E2873AA53F|9.600000381469727
EBEA728E94|5.420000076293945
F67DB0BD9B|5.199999809265137
FDBB594112|9.319999694824219
203BCA593A|45.83000040054321
277B632DB2|31.549999713897705
36C8B4EE98|37.2400016784668
40F8E8D3C3|3.619999885559082
522C79A8C0|3.440000057220459
63D7EFD594|33.17000079154968
71BA04686C|16.0600004196167
749D796EC5|0.3199999928474426
7A92DE1768|4.28000020980835
89FE4CE40D|94.87000322341919
A0554D4151|33.779999017715454
A50C4B786C|2.25
B70DD6E375|5.809999942779541
C2D054057C|12.419999599456787
C2EEBC7703|7.269999980926514
CF66121EAD|66.8900037407875
D54BECC83A|0.7099999785423279
E227E91DD0|13.530000686645508
EA1D304EBC|27.060001373291016
FE814FD2C7|1.899999976158142
1D14380890|25.399999618530273
2FB4C59600|23.84999942779541
2FD6F3F3CE|28.799999237060547
6230E33583|38.71999979019165
62E65CEC83|1.2799999713897705
7270D47E2C|2.7300000190734863
7B3FCCFFAD|7.679999828338623
9985EB932C|6.550000011920929
EEF9079944|1.690000057220459
008EF86549|1.559999942779541
2507DD4A23|3.630000114440918
6A9C63AA88|13.039999961853027
70C8ACDB83|1.8899999856948853
81E0FDF545|8.020000457763672
854593679D|3.3600000739097595
92328AD08C|7.400000095367432
A12C3D8E15|2.6700000762939453
B5A6BAE721|7.260000228881836
C5A79A37D4|65.50000190734863
D307B28C2B|4.420000076293945
F7674C4535|8.510000228881836
FC055134F4|5.889999866485596
21AAE3A92C|18.110000371932983
28E39D534C|0.20000000298023224
3893249832|18.72000026702881
3D013D03A7|10.520000457763672
41D0F53349|9.449999809265137
5E311C86FC|4.730000115931034
62712BAB3A|1.7200000286102295
72093D03D4|344.6999990940094
879469B51B|5.599999904632568
9C60894E67|13.889999389648438
DE83B4E728|36.64000129699707
F682CF5D88|32.36000061035156
FF1F688A8A|8.140000343322754
029C84A644|66.86999750137329
260A90D067|20.03999948501587
3267AE2AF6|36.72000026702881
4A2D3DCF80|9.34000015258789
5A50381B9B|0.0
627BB0C2DF|11.359999656677246
64A26BAB90|6.860000133514404
71AD70C1DF|19.520000457763672
811F6DB9A3|7.28000020980835
8376BD6296|1.2799999713897705
9A1D292F4C|1.2599999606609344
A95019888B|7.0
BB6647B4C5|0.9100000262260437
BF57FCD453|29.15999984741211
C0CCA3825A|6.25
C640C6E65D|2.190000057220459
D584F91C37|2.4800000190734863
D89B56DD08|7.440000057220459
E02F031337|8.339999914169312
F078A82C1D|9.25
F5B002C3C8|6.550000071525574
0776E3EFE7|22.639999389648438
1D2E28A670|18.40999960899353
22839E851B|9.460000038146973
2D70294F62|16.579999923706055
7D91A1B068|26.84000062942505
89B50D4846|30.83000087738037
8D51CBF206|3.9100000858306885
9AAC0AB2F6|12.279999732971191
9B436443DC|1.440000057220459
9B612FE61E|19.639999389648438
A5F8BC8876|3.9000000953674316
AF27214A91|6.210000157356262
BD58E76C38|5.800000190734863
BD79349B01|5.359999850392342
C8D03961A1|47.839999198913574
FB9BF98DD5|10.600000381469727
0BE7CA4E01|16.700000762939453
116D78F47B|8.579999923706055
13AED3CE4E|4.360000133514404
37639BB2DA|9.960000038146973
4AEBB3A611|7.489999771118164
56D15425CB|5.929999828338623
755DFC8225|5.079999923706055
77CCF5AA1F|7.579999923706055
78BA94C5F1|9.600000143051147
854C7565FA|1.6699999570846558
94586F04AB|10.760000228881836
AEA84C917C|1.4900000095367432
C3DCA7E1B5|65.27999877929688
C8236C02BC|2.7699999809265137
C944F6487A|45.839999198913574
C9A459B700|24.689998626708984
D2FDCCE74F|34.16000032424927
F015297AF9|0.9000000357627869
2DD21BD00B|3.640000104904175
4E6BC0746E|10.549999713897705
5B6489890A|8.479999542236328
BEC700F6D3|26.040000915527344
C58A684F82|0.550000011920929
CD40268B93|7.460000038146973
DAAB26A726|6.369999885559082
DAE27AB6B8|1.2000000476837158
E8D41A366E|10.4399995803833
FDD7270306|37.670000195503235
0E49C52673|136.02999855019152
0FC4165655|2.740000009536743
226F1FA5C6|21.199999809265137
24441E93E7|7.569999933242798
26C4BB0940|2.4200000762939453
42D7BCE27E|7.559999942779541
48BBDCF0D8|5.199999809265137
55E8EF2D09|21.68000030517578
5C075A5B98|34.0
5F5F305D0D|15.479999616742134
803B40837E|8.779999732971191
8DE0622CFC|10.600000381469727
91B16960AD|0.4099999964237213
98712DB04F|9.4399995803833
9B89C897C6|9.550000190734863
B1FFD4AF7F|7.619999885559082
B71A23C551|2.0399999618530273
BFD7B72F9F|11.880000114440918
D27E955E66|122.11999988555908
D2B50D1647|16.62999963760376
D733EC70B2|6.420000076293945
E1378EB366|6.340000152587891
EFB709095B|16.719999313354492
FA0014A6D5|5.0
FBD0FA0DBC|11.760000228881836
12A5155690|5.700000166893005
132C7C2CD6|15.779999732971191
2F35F4A093|28.410000801086426
3AB8069154|6.340000152587891
46BAC32278|18.079999923706055
5FB2C9F4B3|9.699999809265137
63A63C831D|40.19999885559082
67F387FB8B|5.630000114440918
8463A15688|9.510000228881836
A7198191D2|30.399999618530273
AC9C5A44A2|21.90000009536743
AF1CE2F122|14.820000171661377
CB9F9A7C4C|7.139999866485596
CCE40CF523|15.739999771118164
D0DB56F3DC|8.680000305175781
D79FE3EC4B|42.65000057220459
DF2E81CD02|9.079999923706055
F4E883C718|0.28999999165534973
F8DE76A960|14.100000381469727
23BA8A0563|6.090000152587891
255F9C994B|6.829999923706055
27DA30D743|9.8100004196167
283AA4BFCE|0.8600000143051147
2EC2D3F87D|10.449999868869781
3A3E3F1B03|2.4700000286102295
3C63AC73B3|8.640000343322754
465ABB8ED3|29.239999294281006
55A0DBFC73|28.979999542236328
74B6CA6876|10.980000257492065
B34E9C4A83|3.450000047683716
C317E0577E|5.260000228881836
D53DC93E2C|12.739999771118164
E41B1A9172|4.079999923706055
F38B47DC61|0.9399999976158142
F95139BB8F|9.84000015258789
0B0C0C77FB|24.42000102996826
10D3407136|11.100000143051147
1C83C3EC5B|25.709999084472656
43FBC3731C|3.2700001001358032
50926DAADB|39.52000045776367
9026F34760|17.920000076293945
9A81B9D327|5.070000171661377
AFFC7C489D|8.149999618530273
D74FAB55E2|14.9399995803833
E59FCA9509|10.350000143051147
E8BBFD9C84|16.87000036239624
3BC5D3AD0E|3.200000047683716
4221955B07|7.350000023841858
4FD429D1C1|0.7400000095367432
60043E70DE|18.700000762939453
614B3B4140|9.8100004196167
7FBC492781|37.140000343322754
87A79B006F|25.709999084472656
889B163E47|2.5399999618530273
9951BE70DF|20.09999942779541
AA1655F0E3|20.080000162124634
ACDD81B006|16.200000286102295
B3BAD08402|22.71000099182129
DAB1D67B04|3.7899999618530273
DE5643D408|36.959999084472656
EAFD687E5A|8.579999923706055
F2277277D2|20.46000051498413
10EA56F886|1.0399999804794788
12AB12E111|1.3600000143051147
1F80AA728B|18.18000030517578
397B2E587C|15.59999942779541
496C153355|10.460000038146973
5A32058276|0.9200000166893005
A41AB0CE8A|25.709999084472656
ABA1DEEF63|1.5199999809265137
B367AF55BE|7.940000057220459
B4D0E45B48|45.65000057220459
BD1584275A|6.400000095367432
DA75A8291A|7.769999980926514
F15135E913|4.619999885559082
F3E442A932|6.699999809265137
F66F032BDD|7.460000038146973
F9C305968E|1.8700000047683716
FFE7AAEE76|4.760000228881836
1201FC138D|1.6200000047683716
1B997AF978|25.279999613761902
1DC65AD17A|5.429999828338623
2BEC309256|20.139999866485596
2D88258F9C|0.6000000238418579
34E32D45CE|54.41999816894531
391263B609|19.760000228881836
49F4D4246A|5.429999828338623
6BC0B99B41|2.009999990463257
6CA1A7645C|3.369999885559082
798C5A7C10|38.72000026702881
7EB88D34A8|7.199999809265137
A70086D1B3|3.880000114440918
D017FAAB0B|3.859999895095825
D12349D854|1.2899999618530273
EFBBADDBBE|5.309999942779541
05997F76B8|26.840001106262207
0A203154F4|16.68000018596649
0BCCE6DC7D|1.9700000286102295
260E7476E9|15.049999713897705
45F59AF74C|1.0099999904632568
4664400A24|0.1599999964237213
781D4F39E6|5.96999979019165
83F0E583FB|28.05000066757202
8CC398F22F|51.10000157356262
999D512B69|2.609999895095825
B45B904541|4.610000133514404
BE2ED49CC1|3.9000000953674316
C6F8A49570|9.5
D471435487|5.050000190734863
FE1B111DF3|32.559998989105225
01A1EAE19A|30.449999570846558
06BC588728|27.570000648498535
0A530CBFB9|9.680000305175781
0E5B709A87|4.860000133514404
390AF99D71|25.260000586509705
4674D4FF64|14.140000343322754
4BC417DDF1|7.489999890327454
4BD0261A9F|3.3399999141693115
4BE3499AA4|17.249999925494194
61DBEE339E|5.96999979019165
68ECEAE4A9|5.439999997615814
6B7417EBE4|8.029999822378159
73347D72AB|6.880000114440918
770F837102|5.730000019073486
8D0FADCA99|23.15000057220459
9C5A981B0F|3.950000047683716
A565A0A1DA|7.889999866485596
B40244EB67|6.809999942779541
D61EB062CA|11.140000343322754
D857152CE0|4.639999866485596
EA65A788EA|8.979999542236328
F42BBED4B9|8.329999923706055
F579E6E41A|3.759999990463257
13BF161DD4|97.88000011444092
1A48479AFA|14.010000228881836
2B5805890C|46.10000133514404
53AF843C56|18.869999885559082
7B133B3FE9|251.979998588562
848EA6B0B0|9.029999732971191
8E2869A990|13.380000114440918
9C1F3BBD23|25.41999924182892
B899A768F4|16.100000381469727
C41F311132|8.779999732971191
CF0F1969E4|7.619999885559082
2FFFA813EC|4.440000057220459
389DE91C5A|2.3299999237060547
52658C833E|0.07000000029802322
57AD6549BA|1.809999942779541
7E160A6722|15.979999542236328
8B50D8BCA2|5.429999828338623
8BDC52B4C1|9.380000114440918
94C35DCBBA|1.2000000476837158
C7FB39F8C9|6.329999804496765
D9D3F0FDF0|3.319999933242798
DC86E04DF8|3.880000114440918
F47ADC740B|19.730000257492065
FE498CCAD3|83.15999794006348
0ADEDE01A6|11.180000305175781
34DEAFE397|8.739999771118164
41D48516CB|3.599999889731407
44A90B9AFC|16.0
6418F18DF4|9.220000267028809
6E36D6AE60|7.369999885559082
80B576BDEA|39.39999866485596
90C15932FA|14.190000057220459
991BBA8A55|4.409999847412109
A82FA7D4BC|15.460000038146973
B90AE75D25|1.2699999809265137
F2E662157E|9.09000015258789
F54AD581D9|5.300000190734863
007A50BEEC|9.979999542236328
1251507992|5.829999923706055
30728B2AB3|50.299999713897705
4912597ED3|4.389999866485596
4E5B85DEE9|0.4699999988079071
5107AAC7F8|7.6499998569488525
5E302F8252|12.960000038146973
625230D383|5.03000020980835
75FEDCEB84|23.380000591278076
78FBAA9A74|4.889999866485596
880DE0644D|8.039999961853027
8D7B5577C3|9.100000381469727
962F130FD4|1.5299999713897705
9E1438F0B4|10.819999694824219
9ED70991D9|1.5399999618530273
B2A245C547|17.200000762939453
D60556981B|3.880000114440918
E0F0BF9585|10.980000257492065
2638BB97F2|9.40999984741211
27BC110A8F|3.049999952316284
2B0D3261E1|18.65999937057495
40F6F90769|4.179999828338623
91136F56CC|4.980000019073486
99FC745CFF|5.059999942779541
CC929B2D8B|5.0
CF5372F406|3.8499999046325684
E16920933E|24.270000457763672
065A57CF05|8.52999997138977
06CE1097E8|0.28999999165534973
117C56E0B7|17.719999313354492
2AC1F646BB|7.139999866485596
34E1EE3C6B|8.800000190734863
4C7DFFD835|6.300000190734863
5AA83D7012|2.380000114440918
5F686325FD|10.570000290870667
76A311AF0C|15.880000114440918
7722C08C8B|2.3499999046325684
887AB45273|9.829999923706055
8F7AF207DF|7.869999885559082
A601D9A8D2|4.71999979019165
ACD5D0255D|2.9600000381469727
B931B1DA5F|4.980000019073486
BF7B8857D4|18.420000076293945
E774F174F1|1.690000057220459
EA7DDA7550|1.9900000393390656
F207CB29A3|14.520000457763672
1059BC6ECB|11.979999959468842
54C119533D|11.489999890327454
8236A8EA95|93.64000129699707
972E1843B1|170.49000227451324
C8A2D827FB|41.30000114440918
CCF251E740|42.41000175476074
D2C8BC41F6|2.4300000071525574
D3C7A0E72A|11.589999914169312
FD0B3CDFE3|3.75
1158AAFDE7|43.51999959349632
16D4A7CF10|0.8299999833106995
21AD18AA3F|10.600000113248825
52246EBA02|17.18000030517578
5225758C26|0.5600000023841858
54DCE847BB|1.6100000143051147
6BBB510E00|5.769999980926514
7354F90CCC|3.4100000858306885
73A77513E9|27.009999752044678
84EAC313FE|9.329999923706055
853791A5A2|2.5999999046325684
95878B2E4B|8.25
9D5A6398B1|6.059999942779541
A334FB1556|1.4199999570846558
BD80EEF272|21.65999937057495
BE8C030E57|8.850000381469727
C3F3DA6848|1.2899999618530273
C4A99E742A|8.979999542236328
CAC11C6879|27.94000005722046
D028CE46A5|3.190000057220459
D878894BF2|31.430001258850098
DC19D3AE7A|17.600000619888306
DC7BCEE0BC|37.79999923706055
DE80247F74|1.899999976158142
ECB7EA7E86|7.829999923706055
0037ECD422|31.52999997138977
05C006A573|5.400000095367432
1FE354E57F|13.099999815225601
218EB8E378|43.299998104572296
35C41A81AF|6.889999866485596
3EDFFECCAB|0.9599999785423279
71573EC443|131.39999961853027
96F29CDC4E|7.490000128746033
DCFAFE9F8F|6.950000047683716
DEE1EA3531|6.420000076293945
E149F51338|3.549999952316284
E667AF2AA5|34.36999988555908
ED5CE51BDD|7.119999885559082
F80C042F49|1.8200000524520874
F8F7559B21|0.20999999344348907
0028DB4E8F|0.6299999952316284
073524EA17|9.739999771118164
168FCD5137|9.269999831914902
1B33A1D857|9.369999825954437
23431D32BD|6.800000190734863
360577DB26|9.220000267028809
4D54326B79|6.150000095367432
5123B9B0E5|1.4199999570846558
5FD20A0378|3.940000057220459
6C433B2DD2|7.0
842689A2B9|1.100000023841858
A86CED5102|6.239999771118164
BF34D46E16|2.5299999713897705
1542E965B9|0.8500000238418579
350E043A6D|0.8899999856948853
5D65B98191|3.6500000953674316
77437EB12E|27.280000686645508
77D26467FB|1.9299999475479126
7E3EC3DA7A|0.17000000178813934
8C68B59C37|12.880000114440918
A03BC5AD33|3.6500000953674316
A20AA714B7|14.920000076293945
A212CD6CBD|9.829999923706055
AF1ECC7DD5|12.979999542236328
AF97000C35|3.75
B97CE8217E|13.899999618530273
BA1883A87A|0.7599999904632568
D9437EDBBB|12.260000228881836
0DFF428702|0.1599999964237213
1D7E27D01D|14.079999923706055
2AF981315A|46.55000066757202
30825837BD|8.770000457763672
426A7FF55F|9.15999984741211
