identifiant_produit|ca
0597F822FB|7.96999979019165
11EACF6092|9.649999618530273
180158E216|45.310000121593475
1FEEF1175E|28.9900004863739
21B5592365|32.46000003814697
24955BAD61|171.54999823123217
2C15B1FD28|13.76000028848648
2CC10F2D5A|2.369999885559082
2F79D3FC87|8.009999871253967
3154E41241|5.159999847412109
318CDD6BD9|2.359999895095825
32CAD12DDC|16.600000381469727
3326BCE671|0.8999999761581421
364425C53A|7.239999771118164
37E6F7A4EE|37.679999589920044
43255B4E35|17.199999809265137
4644AE7C60|19.65999960899353
480731DA86|8.1899995803833
480F1DD71B|8.880000114440918
494CC918E2|20.52999973297119
4A881908B9|43.250000953674316
4E8DCD9AFB|19.12000012397766
51548007B3|9.989999771118164
5612AEF9B4|6.950000047683716
58B1EDC115|23.549999713897705
5B76A7D85F|58.61999896913767
5DD2FCF183|17.730000257492065
615D02E9F2|8.77999997138977
6321F9E63A|9.220000267028809
656DE678B8|15.519999980926514
7BF5DF6168|44.53000020980835
875422648C|2.6600000858306885
97F0CCD254|35.40999972820282
98925BD5AE|13.169999957084656
9DAECA2EFE|8.3100004196167
A14EA77BC7|304.5400000791997
A278AD6C57|16.65999984741211
A4BB7F33DC|37.900000154972076
A59BA1C129|0.33000001311302185
AB49FE3531|43.88999891281128
AD504E778B|26.019999861717224
AEB36CEE69|1.8700000047683716
AFE1A67D6C|9.399999618530273
B48B933376|1.5800000429153442
B948DED8C0|85.120001912117
BAB7CCA99C|13.879999876022339
BDD24C0E07|7.639999866485596
BF0B6DD7DA|35.11999988555908
C39DE952D0|13.84000015258789
CADDEBE8A5|35.169999837875366
CC44D82846|14.420000076293945
CD46DCC5A2|12.729999542236328
CD98C9C716|34.420000076293945
CFB7AD6229|45.3199987411499
D0EB97F09D|60.81999932974577
D152872B7A|4.420000076293945
D1BD9FB652|4.099999904632568
D54766E88A|11.790000438690186
D55178A8B1|5.480000019073486
E022FEF408|17.46999955177307
E0DECF29D1|4.300000190734863
E260FA7C6C|27.140000343322754
E4CBA8D084|17.520000457763672
E8AC6E9061|6.110000133514404
EA92C53709|0.7300000190734863
EB28FE7D63|9.8100004196167
EBD19411CC|2.680000066757202
ED7454076A|8.479999542236328
F14D5DD499|106.41000032424927
F308906DCF|27.200000166893005
F4C1952F1F|22.759999990463257
F50AD0E2FC|8.210000038146973
F6CFAA8852|5.6900001764297485
F6E6B9B4AF|82.410001039505
F6F486520D|6.610000133514404
F928DB5E40|0.6399999856948853
FEA965024F|4.809999868273735
FFCE6BAB6D|12.12000024318695
01376D5FC1|23.3799991607666
0446122906|11.749999761581421
065DD62F25|2.3399999141693115
075C80B1D4|32.69000053405762
0B8AF70154|37.86000037193298
0CDDC239F8|41.05999970436096
165DC08DF6|10.90999984741211
17397F33CB|23.839999675750732
1AB0EAB2F2|11.099999845027924
1BC321893A|10.399999618530273
271EB10F0A|27.459999799728394
2BCF72152B|37.5900000333786
2CDCB15CC5|27.750000476837158
2EDF9AD975|24.34000015258789
300906B3BC|18.449999570846558
329F855D64|5.289999961853027
35AD09677D|7.8700003027915955
36B9EF32DD|11.5
3B8BD60A1D|1.6800000071525574
3CEA0C6BDF|54.829999923706055
49529FDD88|16.18999981880188
4EFE5370C1|75.94999992847443
51C4AB4870|29.76000052690506
520E06AF4C|9.550000190734863
5585F0F461|15.809999942779541
63F5697730|8.039999961853027
692904D85D|18.02999997138977
69A8088D8B|70.1999996304512
6A226F1154|25.520000457763672
6BD834BC12|7.019999980926514
6CA226AD18|27.119999408721924
71FFF79DCA|9.520000338554382
765E199A3F|54.040000915527344
7699DA2A9E|0.7099999785423279
76B2EF650D|10.34000015258789
7850041281|24.34999942779541
78925F49C6|41.12000000476837
85ECF24BBC|12.289999961853027
8635BEE78C|0.8399999737739563
86B419FBB8|0.9300000071525574
89339458E9|3.9800000190734863
8963B777FB|18.470000505447388
8A68CA1CCB|9.830000162124634
A3D49B1DAB|0.6499999761581421
AD89CE907E|7.25
AF71FA372E|13.230000019073486
B16B17B499|16.260000228881836
B763278428|6.579999923706055
B7B49F8E18|42.47999954223633
B880F6ECBA|1.2599999904632568
BEA40CDD44|17.47000002861023
C3104C929F|21.899999618530273
C4CF9A8F46|10.230000019073486
C6561C6947|7.989999771118164
C7613DDB79|16.229999542236328
CCCEBA5897|10.579999923706055
CD08CA9FB4|3.8499999046325684
D89D004C9F|71.46999931335449
DBA454FD0D|1.6299999952316284
DF4E05869A|0.3799999952316284
E1F909FD60|3.370000123977661
EE5BFF94D7|17.83999991416931
F369E744B3|16.399999856948853
F3729BD66B|8.34000015258789
F4F95871E7|201.50999782979488
FBE90AF2F4|13.260000228881836
FCCCBC648A|4.349999904632568
01C31F845B|5.559999942779541
01CD089584|26.049998871982098
02D12555B2|13.150000095367432
03CCA45B88|7.759999990463257
03E929F5A2|12.569999992847443
0D2D76E46A|44.84999990463257
13B179E103|11.720000267028809
155F4E13DC|6.880000114440918
1779F82EDC|28.299999952316284
1D5416D00F|7.550000190734863
20965180E8|3.0399999618530273
20E3DEE56A|36.49999940395355
21F3FD0A4D|21.470000855624676
2598529111|206.2800006866455
2B468DD2F7|2.6700000762939453
2B85492212|4.289999961853027
312A5DAA2B|5.109999895095825
3714945D50|12.170000076293945
38AF882207|24.359999895095825
39666035E4|7.800000190734863
3B66BC6CC8|0.6599999964237213
450440A2AA|14.160000085830688
4A516E1A5C|28.6599999666214
4AC30A4CA1|4.53000020980835
508672697B|8.270000457763672
573B14EFE4|6.449999809265137
584B118208|18.440000534057617
58B337DB33|9.630000114440918
5C2B293646|11.740000266581774
60F829FAB2|21.049999713897705
683373462A|31.25000035762787
70CE5FA40A|2.600000023841858
730EC5865B|37.55000019073486
7975F437B9|129.80999933183193
7DE15C19F5|40.379998207092285
8462D7F543|6.919999837875366
848EA6B0B0|5.080000072717667
8E88C2E402|24.05999994277954
8F9A076437|16.410000324249268
99230CFF94|3.630000114440918
9A343BE2A0|4.789999961853027
9AC32E6097|20.40999984741211
9C42650593|49.54999923706055
9C85033B6C|0.019999999552965164
9E4DE1F0B6|7.490000128746033
9FF611C7F0|6.230000019073486
A89B91AA7B|18.270000100135803
AB1AD96781|33.41999936103821
AD75495D02|4.650000095367432
AF408B479C|10.199999570846558
B184EC6004|47.45000076293945
B4DD79A1A4|9.170000076293945
B7A1ED2C16|41.49000120162964
C63E75D7CC|25.410000801086426
CC8EFC72E8|11.800000429153442
CD1D78520B|16.09999966621399
CEE28DDE29|0.6299999952316284
D23F55C819|15.920000076293945
D341588C61|8.869999885559082
D53DC93E2C|43.68000078201294
D54DC103A0|9.02999997138977
D879DC25A9|7.059999942779541
D91CF29C40|46.25000047683716
E24CF794C3|9.890000343322754
E4C9140718|9.079999923706055
E81574C938|29.87999939918518
E87AC2ED2F|570.1999962031841
EA1BE08B08|11.910000085830688
EA683D6A90|3.6500000953674316
EAC89872A5|18.199999809265137
F12A6410D1|8.079999923706055
F13606C101|2.809999942779541
F4EFB007D5|6.539999961853027
F7B1F39B1E|5.630000114440918
FD80718AEA|17.850000381469727
047BCB5B8A|12.610000133514404
04F788FC5C|5.070000171661377
096E55F381|0.5400000214576721
09C95E40E8|32.010000228881836
0B2E3ABD65|100.5400037765503
0C7D747A1E|9.380000114440918
0E4833C4FE|74.44999885559082
0F68F6B090|2.880000114440918
11612E05B8|39.370000779628754
1263B8F3F9|35.389999866485596
1322086709|26.729999542236328
208CBF8A72|5.679999828338623
22C9E335D5|21.77999973297119
2464373E91|2.869999885559082
302371B65A|22.08000087738037
317DBD3E8E|5.739999771118164
371593D6A8|2.450000047683716
387A01D78E|22.089999794960022
4563B186BB|1.1200000047683716
504F153CCD|99.42999878525734
531C60B956|4.150000095367432
5505E78497|51.059998989105225
5776AA6BBC|19.109999656677246
588FB04D43|35.18000067770481
5A95113844|7.5
6178E7E59A|101.57000160217285
6338E42228|12.97000002861023
6345270274|16.959999084472656
6B4C8A9268|30.8799991607666
6B7417EBE4|17.5
6BBAD03C26|7.78000020980835
6BC05C927F|5.659999847412109
7278BC960A|9.300000190734863
7885822D7F|11.010000228881836
78F320D140|23.950000047683716
7D1C3A8759|4.840000033378601
7D6104BAC7|40.07999897003174
835C4888C1|55.25999963283539
85EA4B3FFB|16.570000648498535
869AB643AB|7.659999847412109
88E7AB5655|24.869999885559082
8F6B31A1B2|5.360000133514404
9AB3E2EC33|12.680000305175781
9B6A61F986|8.75
9BBD1936CB|18.15000057220459
A9DFB0A980|10.779999732971191
B093E384DF|8.819999694824219
B1DFA246D9|82.6099990606308
B36C57587E|2.619999885559082
B63C83809E|9.300000190734863
B65F381CF4|18.579999923706055
C31F063B90|6.760000228881836
C375CF7A65|33.15999984741211
C5DEAD6E53|24.869999885559082
CC32D52319|123.95000019669533
CE3FC3B6F8|5.400000095367432
D45C4B4DA1|11.600000381469727
D6714FFCD6|21.910000801086426
D7E8BFB20F|28.799999713897705
DA0174B8ED|4.619999885559082
DAA7F4AF9F|62.450000286102295
DC2FD44A34|56.38999938964844
DCB483BA13|5.730000019073486
EA92EC4C76|11.720000267028809
ED7C9373F9|1.6100000143051147
F02B689B62|57.4599986076355
F2059CF96C|2.600000023841858
F30D1EB2BE|56.77000105381012
F63AA9D0A6|24.629998922348022
F6F84290DF|1.7699999809265137
FE4E4F5954|6.039999961853027
012BD46BE8|25.039999961853027
0520F168EE|10.0
06CEEF0015|40.80999994277954
0937600C57|177.17000310122967
1B81FA9FC8|17.84000015258789
1C31370943|7.840000152587891
291708ADA9|14.720000267028809
2969AD462A|11.84000015258789
2BD56F41F1|5.75
3054ED1A64|5.789999961853027
31F614EC31|42.46000146865845
352203143A|8.079999923706055
3CF0929668|41.94000053405762
4255B3F168|7.519999980926514
4565026FC3|69.079998254776
458CACB0F4|30.619999885559082
46168B2C5F|114.83000349998474
46BE4CB83C|126.79999828338623
47760B25ED|23.179999351501465
48F72B7304|0.8999999761581421
49145190B4|17.520000219345093
4E0D2F8902|1.850000023841858
4E316E7A4B|1.7999999523162842
4EB73BA40F|48.829999566078186
4F02261613|0.20999999344348907
5069EDE521|62.86999952793121
587D795CF8|0.05999999865889549
59ABECB9FA|6.980000019073486
59C5340C97|0.11999999731779099
5C2E20343D|24.239999771118164
5DE0D6E8FF|8.609999656677246
5E732AFC68|15.959999799728394
5FC96B5253|0.7300000190734863
5FEA26A2EC|5.259999990463257
684E910E6C|47.60000228881836
6945DDF771|4.110000133514404
70E02DDF8F|0.7300000190734863
76044D9515|7.650000095367432
775E38F7BC|13.619999647140503
796CBF31CA|19.25999927520752
7B70C87B62|16.639999389648438
7DE6968A53|22.990000039339066
812F1B378D|4.059999942779541
