identifiant_produit|ca
139F0C1E54|19.65000033378601
8A055AC9EE|0.3499999940395355
991BBA8A55|13.229999601840973
A4E46E9A03|12.350000143051147
A926A7C949|13.070000171661377
B3EF37EE61|38.73000055551529
B989B8F2A1|42.24000144004822
BF8B0BDF6B|7.050000190734863
D90D35091B|40.590000458061695
F4F2A60226|24.539999961853027
FAC7D2CAB4|29.699999451637268
110D3ED365|1.559999942779541
63F288E554|13.159999772906303
69A938A9A7|17.81000018119812
B6B166D223|14.019999980926514
BD0122ABE9|9.929999709129333
CB54B2F26E|13.110000371932983
DEB54CC081|4.199999809265137
F49A0AF833|6.820000171661377
0596CA355B|13.019999980926514
0689708DCF|9.90999984741211
5581ACCB2B|24.65999937057495
6C2CFD594B|2.930000066757202
745E680A85|4.789999961853027
7AAC6B83E8|9.789999961853027
7B6CDC963A|8.729999542236328
83705E567F|30.72000026702881
9481CFF4FD|17.110000371932983
A307A90348|5.199999809265137
A78D041B98|4.289999961853027
BFB0C4ABEB|15.859999656677246
015C9BA976|55.960000872612
15C2D54928|17.15999937057495
74AC4BBA68|15.259999871253967
76634228B7|8.429999828338623
A7C609FE9F|21.09999966621399
B05DEEBBBE|35.21999999880791
B2AFE7C7CA|23.59000015258789
B4CF3795DF|4.960000038146973
BB389CA743|3.359999895095825
BBB5FF2787|22.630000114440918
C6060A2C1E|10.240000009536743
E654BB1F47|22.420000314712524
EA7DDA7550|78.97999866306782
EFF0F60266|132.04000064358115
F8CFC22267|9.800000190734863
106EB94A7C|4.150000095367432
39B4FC4001|24.0
3C1FC9584B|9.579999923706055
3E558E545A|9.319999605417252
469ACFBA9E|55.75999975204468
4C0D6724DA|36.299999952316284
5FFA46C995|32.56000065803528
6CE6D7D344|27.62000012397766
B6DB90BB26|139.31000009179115
C5BD355F7D|23.94000005722046
CAF705DC8C|193.19000113010406
E041B4AD37|1.3700000047683716
131DD16D3A|38.90999960899353
4650DDDA7D|12.169999983161688
5734CFFD87|3.559999942779541
5D1735D112|55.2700001001358
64F652F13C|7.519999980926514
6EFF67B7F3|25.55000066757202
77D8598917|33.80999946594238
790F0451DC|37.17999994754791
E334656195|14.76000047661364
F3F509F8C9|2.809999942779541
F87D04C062|28.670000553131104
04740528F1|3.0299999713897705
2E64B7644C|10.089999675750732
3E17760066|46.010000228881836
560D688371|5.03000020980835
635FBBD310|9.459999918937683
CBA49C0630|396.3000004142523
CCE40CF523|0.5
E6E0940F77|31.34999990463257
16A17701F4|8.449999928474426
C9B48075F1|12.739999771118164
DAD584AF14|4.349999904632568
E21028B395|21.0
EFB03203FE|0.9800000190734863
11914EEDC1|6.389999866485596
5CC0FC612D|28.87000036239624
71B349C154|97.82999838888645
71F805CA79|2.0300000458955765
89227BC450|31.99000072479248
9CABCBE3E6|1.6100000143051147
DD3F9DED0D|13.179999828338623
ECB1A83CD4|2.910000056028366
060C471633|49.15999937057495
0BE5D71C47|5.110000133514404
1B5BD03656|84.76999962329865
5E09978294|4.4700000286102295
AA380C4AED|9.639999903738499
B73DA13F1B|9.84000015258789
E0582BDEAA|11.71999990940094
2B1477D851|122.39999916031957
396B348624|42.769999980926514
44EC4FE5EE|16.62999963760376
486A66E203|5.289999961853027
545EC1653D|45.8799991607666
5966E3DC53|8.239999800920486
66C609FCE6|24.44000005722046
75BDBC2B3E|15.420000314712524
7F67E341AC|25.809999465942383
8D5D37FEDB|9.1899995803833
97D1F2ECDA|28.050000190734863
98F904E662|16.410000011324883
9C3EE2E867|0.8600000143051147
9FB95BE832|42.9599991440773
A12181DB44|43.52000093460083
AEF332A9EA|140.50999911129475
CFFFE8114F|15.159999758005142
D84BDF0A1C|83.74000036716461
ECBDBB72F8|12.609999656677246
40C33B9E0A|28.0600004196167
B9B9F39D61|4.309999942779541
F2E7331023|52.95999915152788
F59F6F32B1|80.87000060081482
1D2EA3D9E7|4.489999771118164
4AE6B494F5|5.300000190734863
5E48C2C9B2|19.30999994277954
5E97774967|10.079999923706055
9AA236AB32|23.139999985694885
BBF900759B|9.15999984741211
EF762784FF|15.989999771118164
F043686B27|14.519999504089355
2C8E052DCF|10.039999961853027
482F14067C|15.849999904632568
5DAFFBE844|27.75
6722586A02|13.150000095367432
74EC253BAA|6.900000095367432
98E19B18A6|13.440000057220459
A251AA287E|2.7100000381469727
AA7FC0FD9D|10.65999984741211
B55893793B|14.889999985694885
BA5AEF2216|5.480000019073486
26C4BB0940|18.14999955892563
360577DB26|25.170000553131104
75C89C1972|28.739999651908875
79E3FB31EC|0.8399999737739563
7C3B9354B7|25.480000019073486
8482F739A2|20.34999990463257
897B889EBC|1.9500000476837158
9323AD20D4|7.059999942779541
AF0E30435B|22.910000018775463
F0E05DEE27|3.630000114440918
05311841BC|20.15999937057495
1637A2428A|8.239999771118164
34039E3F6D|33.44000029563904
6A6D8FFF22|25.140000343322754
BE3470037E|16.87999951839447
DE9C3A2434|35.929999589920044
E095685B79|122.35999870300293
EA7227E8C7|7.050000190734863
11051BDC54|9.680000126361847
12BFDB1EAC|8.300000190734863
1EC4CACAA6|1.2300000190734863
206D0A49EE|32.6899995803833
2A22E0BD62|23.53000020980835
3044B4883F|20.130000114440918
7183316F07|22.459999799728394
A9D43301FA|4.320000171661377
CD4D992E42|25.800000190734863
D8E0C004E0|32.59000015258789
